danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.489,0.186,9,-16.237,1,0.029,0.863,0.000152,0.2,0.349,102.245,audio_features,0djZ2ndRfAL69WYNra5jRC,spotify:track:0djZ2ndRfAL69WYNra5jRC,https://api.spotify.com/v1/tracks/0djZ2ndRfAL69WYNra5jRC,https://api.spotify.com/v1/audio-analysis/0djZ2ndRfAL69WYNra5jRC,109387,4
0.616,0.573,0,-7.133,1,0.0393,0.347,1.38e-06,0.104,0.26,163.987,audio_features,5ah8bwmT61dQPS6Yz5Ty6j,spotify:track:5ah8bwmT61dQPS6Yz5Ty6j,https://api.spotify.com/v1/tracks/5ah8bwmT61dQPS6Yz5Ty6j,https://api.spotify.com/v1/audio-analysis/5ah8bwmT61dQPS6Yz5Ty6j,294147,4
0.388,0.53,11,-6.764,0,0.0563,0.603,0.0,0.0986,0.282,77.165,audio_features,7iYlFj6IMtDOQAQtgZO9vi,spotify:track:7iYlFj6IMtDOQAQtgZO9vi,https://api.spotify.com/v1/tracks/7iYlFj6IMtDOQAQtgZO9vi,https://api.spotify.com/v1/audio-analysis/7iYlFj6IMtDOQAQtgZO9vi,193093,3
0.481,0.392,1,-11.381,1,0.0312,0.366,0.0452,0.124,0.52,124.572,audio_features,5YSI1311X8t31PBjkBG4CZ,spotify:track:5YSI1311X8t31PBjkBG4CZ,https://api.spotify.com/v1/tracks/5YSI1311X8t31PBjkBG4CZ,https://api.spotify.com/v1/audio-analysis/5YSI1311X8t31PBjkBG4CZ,269067,4
0.338,0.597,7,-8.048,1,0.0515,0.00106,0.157,0.0846,0.0393,97.884,audio_features,3llxqT4IdBS7i2CCIPImww,spotify:track:3llxqT4IdBS7i2CCIPImww,https://api.spotify.com/v1/tracks/3llxqT4IdBS7i2CCIPImww,https://api.spotify.com/v1/audio-analysis/3llxqT4IdBS7i2CCIPImww,263560,4
0.685,0.562,5,-9.468,1,0.0274,0.66,0.00255,0.338,0.668,95.974,audio_features,4a7KZSRbaqnCTFj7Tja83r,spotify:track:4a7KZSRbaqnCTFj7Tja83r,https://api.spotify.com/v1/tracks/4a7KZSRbaqnCTFj7Tja83r,https://api.spotify.com/v1/audio-analysis/4a7KZSRbaqnCTFj7Tja83r,274893,4
0.715,0.303,7,-10.801,1,0.0289,0.0185,0.797,0.0796,0.0717,107.344,audio_features,7gFUfERJAwBi5w3KLDsRjs,spotify:track:7gFUfERJAwBi5w3KLDsRjs,https://api.spotify.com/v1/tracks/7gFUfERJAwBi5w3KLDsRjs,https://api.spotify.com/v1/audio-analysis/7gFUfERJAwBi5w3KLDsRjs,381627,4
0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,audio_features,3FAclTFfvUuQYnEsptbK8w,spotify:track:3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/audio-analysis/3FAclTFfvUuQYnEsptbK8w,241293,4
0.547,0.381,5,-8.019,0,0.0334,0.828,0.00606,0.116,0.143,113.195,audio_features,6a5JESe3G6zfLjEdSFjiyG,spotify:track:6a5JESe3G6zfLjEdSFjiyG,https://api.spotify.com/v1/tracks/6a5JESe3G6zfLjEdSFjiyG,https://api.spotify.com/v1/audio-analysis/6a5JESe3G6zfLjEdSFjiyG,311693,4
0.567,0.212,2,-12.594,0,0.0282,0.751,9.93e-05,0.129,0.354,101.451,audio_features,4y3uyKjqqREqVRkPauc3SZ,spotify:track:4y3uyKjqqREqVRkPauc3SZ,https://api.spotify.com/v1/tracks/4y3uyKjqqREqVRkPauc3SZ,https://api.spotify.com/v1/audio-analysis/4y3uyKjqqREqVRkPauc3SZ,227667,4
